,0,1,2,3,4
32647,2019-11-20,서울특별시,강서구,가양제2동,27
32648,2019-11-20,서울특별시,강남구,세곡동,25
32649,2019-11-20,서울특별시,강서구,등촌제3동,24
32650,2019-11-20,서울특별시,강남구,수서동,23
32651,2019-11-20,서울특별시,관악구,보라매동,23
32652,2019-11-20,서울특별시,마포구,성산제1동,23
32653,2019-11-20,서울특별시,노원구,상계1동,22
32654,2019-11-20,서울특별시,노원구,월계3동,22
32655,2019-11-20,서울특별시,은평구,응암제2동,22
32656,2019-11-20,서울특별시,노원구,월계2동,21
32657,2019-11-20,서울특별시,강동구,길동,20
32658,2019-11-20,서울특별시,양천구,목1동,19
32659,2019-11-20,서울특별시,종로구,종로1.2.3.4가동,19
32660,2019-11-20,서울특별시,강동구,고덕제1동,18
32661,2019-11-20,서울특별시,강동구,둔촌제2동,18
32662,2019-11-20,서울특별시,강동구,천호제2동,18
32663,2019-11-20,서울특별시,구로구,구로제5동,18
32664,2019-11-20,서울특별시,동대문구,휘경제2동,18
32665,2019-11-20,서울특별시,마포구,망원제1동,18
32666,2019-11-20,서울특별시,서초구,서초1동,18
32667,2019-11-20,서울특별시,강서구,가양제1동,17
32668,2019-11-20,서울특별시,성동구,마장동,17
32669,2019-11-20,서울특별시,성북구,길음제1동,17
32670,2019-11-20,서울특별시,양천구,목5동,17
32671,2019-11-20,서울특별시,강남구,역삼1동,16
32672,2019-11-20,서울특별시,광진구,화양동,16
32673,2019-11-20,서울특별시,도봉구,방학제1동,16
32674,2019-11-20,서울특별시,마포구,대흥동,16
32675,2019-11-20,서울특별시,성동구,왕십리도선동,16
32676,2019-11-20,서울특별시,종로구,청운효자동,16
32677,2019-11-20,서울특별시,강남구,일원1동,15
32678,2019-11-20,서울특별시,강서구,방화제2동,15
32679,2019-11-20,서울특별시,노원구,상계2동,15
32680,2019-11-20,서울특별시,서대문구,북아현동,15
32681,2019-11-20,서울특별시,서초구,반포4동,15
32682,2019-11-20,서울특별시,중랑구,면목제3.8동,15
32683,2019-11-20,서울특별시,강북구,번제2동,14
32684,2019-11-20,서울특별시,금천구,독산제1동,14
32685,2019-11-20,서울특별시,동대문구,회기동,14
32686,2019-11-20,서울특별시,송파구,장지동,14
32687,2019-11-20,서울특별시,중랑구,묵제1동,14
32688,2019-11-20,서울특별시,강서구,방화제3동,13
32689,2019-11-20,서울특별시,구로구,고척제1동,13
32690,2019-11-20,서울특별시,구로구,오류제2동,13
32691,2019-11-20,서울특별시,서대문구,홍은제2동,13
32692,2019-11-20,서울특별시,송파구,가락본동,13
32693,2019-11-20,서울특별시,송파구,오금동,13
32694,2019-11-20,서울특별시,중랑구,망우본동,13
32695,2019-11-20,서울특별시,강북구,송중동,12
32696,2019-11-20,서울특별시,강서구,발산제1동,12
32697,2019-11-20,서울특별시,구로구,구로제2동,12
32698,2019-11-20,서울특별시,노원구,공릉1.3동,12
32699,2019-11-20,서울특별시,도봉구,창제4동,12
32700,2019-11-20,서울특별시,서대문구,남가좌제2동,12
32701,2019-11-20,서울특별시,서대문구,북가좌제2동,12
32702,2019-11-20,서울특별시,성북구,길음제2동,12
32703,2019-11-20,서울특별시,성북구,월곡제2동,12
32704,2019-11-20,서울특별시,성북구,장위제1동,12
32705,2019-11-20,서울특별시,송파구,방이2동,12
32706,2019-11-20,서울특별시,종로구,교남동,12
32707,2019-11-20,서울특별시,강남구,일원본동,11
32708,2019-11-20,서울특별시,강동구,강일동,11
32709,2019-11-20,서울특별시,강북구,삼양동,11
32710,2019-11-20,서울특별시,강서구,가양제3동,11
32711,2019-11-20,서울특별시,구로구,개봉제1동,11
32712,2019-11-20,서울특별시,노원구,중계4동,11
32713,2019-11-20,서울특별시,도봉구,쌍문제4동,11
32714,2019-11-20,서울특별시,도봉구,창제1동,11
32715,2019-11-20,서울특별시,성북구,안암동,11
32716,2019-11-20,서울특별시,용산구,남영동,11
32717,2019-11-20,서울특별시,은평구,응암제1동,11
32718,2019-11-20,서울특별시,중랑구,신내2동,11
32719,2019-11-20,서울특별시,강남구,삼성1동,10
32720,2019-11-20,서울특별시,강북구,번제3동,10
32721,2019-11-20,서울특별시,강북구,삼각산동,10
32722,2019-11-20,서울특별시,강북구,송천동,10
32723,2019-11-20,서울특별시,관악구,미성동,10
32724,승차일자,시/도,시/군/구,동/읍/면,승차건수
32725,2019-11-21,서울특별시,노원구,상계6.7동,103
32726,2019-11-21,서울특별시,노원구,하계1동,85
32727,2019-11-21,서울특별시,서대문구,신촌동,76
32728,2019-11-21,서울특별시,은평구,역촌동,68
32729,2019-11-21,서울특별시,마포구,성산제2동,56
32730,2019-11-21,서울특별시,강서구,방화제1동,49
32731,2019-11-21,서울특별시,서대문구,연희동,44
32732,2019-11-21,서울특별시,동작구,신대방제2동,42
32733,2019-11-21,서울특별시,중랑구,신내1동,42
32734,2019-11-21,서울특별시,영등포구,영등포동,41
32735,2019-11-21,서울특별시,마포구,상암동,40
32736,2019-11-21,서울특별시,영등포구,여의동,40
32737,2019-11-21,서울특별시,강북구,인수동,38
32738,2019-11-21,서울특별시,강서구,등촌제3동,37
32739,2019-11-21,서울특별시,은평구,진관동,37
32740,2019-11-21,서울특별시,종로구,이화동,37
32741,2019-11-21,서울특별시,광진구,구의제2동,36
32742,2019-11-21,서울특별시,강동구,상일동,31
32743,2019-11-21,서울특별시,양천구,신정3동,30
32744,2019-11-21,서울특별시,강서구,가양제2동,29
32745,2019-11-21,서울특별시,관악구,보라매동,29
32746,2019-11-21,서울특별시,강동구,둔촌제2동,28
32747,2019-11-21,서울특별시,도봉구,도봉제2동,28
32748,2019-11-21,서울특별시,노원구,월계2동,27
32749,2019-11-21,서울특별시,노원구,중계2.3동,27
32750,2019-11-21,서울특별시,영등포구,대림제3동,27
32751,2019-11-21,서울특별시,노원구,상계1동,25
32752,2019-11-21,서울특별시,성북구,길음제1동,25
32753,2019-11-21,서울특별시,양천구,신정6동,25
32754,2019-11-21,서울특별시,성동구,왕십리도선동,24
32755,2019-11-21,서울특별시,은평구,구산동,24
32756,2019-11-21,서울특별시,강동구,고덕제1동,23
32757,2019-11-21,서울특별시,구로구,구로제5동,23
32758,2019-11-21,서울특별시,강동구,길동,22
32759,2019-11-21,서울특별시,강남구,세곡동,21
32760,2019-11-21,서울특별시,강동구,천호제2동,21
32761,2019-11-21,서울특별시,노원구,월계3동,21
32762,2019-11-21,서울특별시,강서구,발산제1동,20
32763,2019-11-21,서울특별시,서초구,반포4동,20
32764,2019-11-21,서울특별시,마포구,성산제1동,19
32765,2019-11-21,서울특별시,강남구,수서동,18
32766,2019-11-21,서울특별시,송파구,풍납2동,18
32767,2019-11-21,서울특별시,중랑구,신내2동,18
32768,2019-11-21,서울특별시,동대문구,휘경제2동,17
32769,2019-11-21,서울특별시,서초구,서초1동,17
32770,2019-11-21,서울특별시,은평구,응암제2동,17
32771,2019-11-21,서울특별시,종로구,종로1.2.3.4가동,17
32772,2019-11-21,서울특별시,강동구,명일제1동,16
32773,2019-11-21,서울특별시,구로구,오류제2동,16
32774,2019-11-21,서울특별시,노원구,상계2동,16
32775,2019-11-21,서울특별시,서대문구,북가좌제2동,16
32776,2019-11-21,서울특별시,중랑구,면목제3.8동,16
32777,2019-11-21,서울특별시,강남구,일원본동,15
32778,2019-11-21,서울특별시,강동구,강일동,15
32779,2019-11-21,서울특별시,강북구,번제2동,15
32780,2019-11-21,서울특별시,금천구,독산제1동,15
32781,2019-11-21,서울특별시,송파구,장지동,15
32782,2019-11-21,서울특별시,강남구,도곡1동,14
32783,2019-11-21,서울특별시,강남구,역삼1동,14
32784,2019-11-21,서울특별시,강서구,가양제1동,14
32785,2019-11-21,서울특별시,광진구,화양동,14
32786,2019-11-21,서울특별시,구로구,개봉제1동,14
32787,2019-11-21,서울특별시,동대문구,회기동,14
32788,2019-11-21,서울특별시,서대문구,남가좌제1동,14
32789,2019-11-21,서울특별시,구로구,구로제2동,13
32790,2019-11-21,서울특별시,노원구,중계1동,13
32791,2019-11-21,서울특별시,서대문구,남가좌제2동,13
32792,2019-11-21,서울특별시,서대문구,북아현동,13
32793,2019-11-21,서울특별시,서대문구,홍은제2동,13
32794,2019-11-21,서울특별시,서초구,내곡동,13
32795,2019-11-21,서울특별시,종로구,교남동,13
32796,2019-11-21,서울특별시,강북구,삼각산동,12
32797,2019-11-21,서울특별시,강서구,우장산동,12
32798,2019-11-21,서울특별시,관악구,은천동,12
32799,2019-11-21,서울특별시,구로구,수궁동,12
32800,2019-11-21,서울특별시,도봉구,창제1동,12
32801,2019-11-21,서울특별시,마포구,대흥동,12
32802,2019-11-21,서울특별시,성동구,사근동,12
32803,2019-11-21,서울특별시,성북구,안암동,12
32804,2019-11-21,서울특별시,성북구,월곡제2동,12
32805,2019-11-21,서울특별시,중구,명동,12
32806,2019-11-21,서울특별시,중구,회현동,12
32807,2019-11-21,서울특별시,노원구,공릉1.3동,11
32808,2019-11-21,서울특별시,노원구,공릉2동,11
32809,2019-11-21,서울특별시,노원구,상계3.4동,11
32810,2019-11-21,서울특별시,동작구,상도제1동,11
32811,2019-11-21,서울특별시,동작구,흑석동,11
32812,2019-11-21,서울특별시,마포구,서강동,11
32813,2019-11-21,서울특별시,성북구,종암동,11
32814,2019-11-21,서울특별시,양천구,신월5동,11
32815,2019-11-21,서울특별시,은평구,응암제1동,11
32816,2019-11-21,서울특별시,종로구,청운효자동,11
32817,2019-11-21,서울특별시,중랑구,상봉제1동,11
32818,2019-11-21,서울특별시,강남구,일원1동,10
32819,2019-11-21,서울특별시,강북구,번제3동,10
32820,2019-11-21,서울특별시,강북구,송중동,10
32821,2019-11-21,서울특별시,강서구,방화제2동,10
32822,2019-11-21,서울특별시,관악구,낙성대동,10
32823,2019-11-21,서울특별시,노원구,중계4동,10
32824,2019-11-21,서울특별시,노원구,하계2동,10
32825,승차일자,시/도,시/군/구,동/읍/면,승차건수
32826,2019-11-22,서울특별시,노원구,상계6.7동,84
32827,2019-11-22,서울특별시,노원구,하계1동,69
32828,2019-11-22,서울특별시,서대문구,신촌동,67
32829,2019-11-22,서울특별시,은평구,역촌동,62
32830,2019-11-22,서울특별시,마포구,성산제2동,57
32831,2019-11-22,서울특별시,영등포구,영등포동,50
32832,2019-11-22,서울특별시,종로구,이화동,45
32833,2019-11-22,서울특별시,서대문구,연희동,43
32834,2019-11-22,서울특별시,광진구,구의제2동,42
32835,2019-11-22,서울특별시,강북구,인수동,39
32836,2019-11-22,서울특별시,강서구,방화제1동,39
32837,2019-11-22,서울특별시,도봉구,도봉제2동,37
32838,2019-11-22,서울특별시,중랑구,신내1동,37
32839,2019-11-22,서울특별시,강서구,등촌제3동,36
32840,2019-11-22,서울특별시,마포구,상암동,36
32841,2019-11-22,서울특별시,양천구,신정3동,35
32842,2019-11-22,서울특별시,동작구,신대방제2동,31
32843,2019-11-22,서울특별시,은평구,구산동,31
32844,2019-11-22,서울특별시,관악구,보라매동,30
32845,2019-11-22,서울특별시,영등포구,여의동,29
32846,2019-11-22,서울특별시,은평구,진관동,29
32847,2019-11-22,서울특별시,노원구,중계2.3동,28
32848,2019-11-22,서울특별시,강남구,세곡동,27
32849,2019-11-22,서울특별시,강동구,고덕제1동,26
32850,2019-11-22,서울특별시,노원구,월계2동,26
32851,2019-11-22,서울특별시,강동구,상일동,25
32852,2019-11-22,서울특별시,강동구,길동,23
32853,2019-11-22,서울특별시,노원구,월계3동,22
32854,2019-11-22,서울특별시,성북구,길음제1동,22
32855,2019-11-22,서울특별시,양천구,신정6동,21
32856,2019-11-22,서울특별시,종로구,종로1.2.3.4가동,21
32857,2019-11-22,서울특별시,강서구,가양제2동,20
32858,2019-11-22,서울특별시,마포구,성산제1동,20
32859,2019-11-22,서울특별시,강동구,천호제2동,19
32860,2019-11-22,서울특별시,구로구,구로제5동,19
32861,2019-11-22,서울특별시,노원구,상계2동,19
32862,2019-11-22,서울특별시,강동구,둔촌제2동,18
32863,2019-11-22,서울특별시,강서구,방화제2동,18
32864,2019-11-22,서울특별시,금천구,독산제1동,18
32865,2019-11-22,서울특별시,송파구,풍납2동,18
32866,2019-11-22,서울특별시,강남구,수서동,17
32867,2019-11-22,서울특별시,구로구,오류제2동,16
32868,2019-11-22,서울특별시,서대문구,북아현동,16
32869,2019-11-22,서울특별시,서대문구,홍은제2동,16
32870,2019-11-22,서울특별시,성북구,길음제2동,16
32871,2019-11-22,서울특별시,강남구,역삼1동,15
32872,2019-11-22,서울특별시,강남구,일원2동,15
32873,2019-11-22,서울특별시,강북구,번제2동,15
32874,2019-11-22,서울특별시,강북구,번제3동,15
32875,2019-11-22,서울특별시,마포구,서교동,15
32876,2019-11-22,서울특별시,종로구,청운효자동,15
32877,2019-11-22,서울특별시,강북구,삼각산동,14
32878,2019-11-22,서울특별시,강서구,가양제1동,14
32879,2019-11-22,서울특별시,강서구,발산제1동,14
32880,2019-11-22,서울특별시,구로구,고척제1동,14
32881,2019-11-22,서울특별시,노원구,상계1동,14
32882,2019-11-22,서울특별시,동대문구,휘경제2동,14
32883,2019-11-22,서울특별시,송파구,가락본동,14
32884,2019-11-22,서울특별시,송파구,장지동,14
32885,2019-11-22,서울특별시,은평구,응암제2동,14
32886,2019-11-22,서울특별시,중랑구,면목제3.8동,14
32887,2019-11-22,서울특별시,강남구,일원본동,13
32888,2019-11-22,서울특별시,구로구,개봉제1동,13
32889,2019-11-22,서울특별시,구로구,구로제2동,13
32890,2019-11-22,서울특별시,구로구,수궁동,13
32891,2019-11-22,서울특별시,도봉구,창제1동,13
32892,2019-11-22,서울특별시,도봉구,창제4동,13
32893,2019-11-22,서울특별시,마포구,망원제1동,13
32894,2019-11-22,서울특별시,서대문구,남가좌제2동,13
32895,2019-11-22,서울특별시,서대문구,북가좌제2동,13
32896,2019-11-22,서울특별시,서초구,반포4동,13
32897,2019-11-22,서울특별시,성동구,왕십리도선동,13
32898,2019-11-22,서울특별시,양천구,목1동,13
32899,2019-11-22,서울특별시,강서구,우장산동,12
32900,2019-11-22,서울특별시,관악구,행운동,12
32901,2019-11-22,서울특별시,양천구,신정7동,12
32902,2019-11-22,서울특별시,강남구,일원1동,11
32903,2019-11-22,서울특별시,강동구,강일동,11
32904,2019-11-22,서울특별시,구로구,구로제3동,11
32905,2019-11-22,서울특별시,노원구,공릉1.3동,11
32906,2019-11-22,서울특별시,노원구,공릉2동,11
32907,2019-11-22,서울특별시,도봉구,방학제3동,11
32908,2019-11-22,서울특별시,도봉구,창제5동,11
32909,2019-11-22,서울특별시,동대문구,회기동,11
32910,2019-11-22,서울특별시,동작구,흑석동,11
32911,2019-11-22,서울특별시,서초구,서초1동,11
32912,2019-11-22,서울특별시,성동구,마장동,11
32913,2019-11-22,서울특별시,성동구,사근동,11
32914,2019-11-22,서울특별시,송파구,방이2동,11
32915,2019-11-22,서울특별시,송파구,오금동,11
32916,2019-11-22,서울특별시,종로구,사직동,11
32917,2019-11-22,서울특별시,중랑구,망우본동,11
32918,2019-11-22,서울특별시,중랑구,묵제1동,11
32919,2019-11-22,서울특별시,강서구,가양제3동,10
32920,2019-11-22,서울특별시,관악구,은천동,10
32921,2019-11-22,서울특별시,광진구,화양동,10
32922,2019-11-22,서울특별시,금천구,시흥제1동,10
32923,2019-11-22,서울특별시,도봉구,방학제1동,10
32924,2019-11-22,서울특별시,동작구,대방동,10
32925,2019-11-22,서울특별시,서초구,내곡동,10
32926,승차일자,시/도,시/군/구,동/읍/면,승차건수
32927,2019-11-23,서울특별시,영등포구,여의동,60
32928,2019-11-23,서울특별시,노원구,상계6.7동,17
32929,2019-11-23,서울특별시,중구,회현동,17
32930,2019-11-23,서울특별시,강북구,번제3동,16
32931,2019-11-23,서울특별시,강북구,인수동,16
32932,2019-11-23,서울특별시,종로구,이화동,16
32933,2019-11-23,서울특별시,마포구,성산제2동,15
32934,2019-11-23,서울특별시,광진구,구의제2동,14
32935,2019-11-23,서울특별시,노원구,하계1동,14
32936,2019-11-23,서울특별시,강남구,수서동,13
32937,2019-11-23,서울특별시,노원구,중계2.3동,13
32938,2019-11-23,서울특별시,서대문구,신촌동,13
32939,2019-11-23,서울특별시,송파구,장지동,13
32940,2019-11-23,서울특별시,강서구,가양제1동,12
32941,2019-11-23,서울특별시,강서구,가양제2동,11
32942,2019-11-23,서울특별시,노원구,중계4동,11
32943,2019-11-23,서울특별시,은평구,역촌동,11
32944,2019-11-23,서울특별시,중랑구,신내1동,11
32945,2019-11-23,서울특별시,강남구,세곡동,10
32946,2019-11-23,서울특별시,강동구,천호제2동,10
32947,2019-11-23,서울특별시,도봉구,도봉제1동,10
32948,2019-11-23,서울특별시,은평구,구산동,10
32949,2019-11-23,서울특별시,강서구,등촌제3동,9
32950,2019-11-23,서울특별시,동작구,신대방제2동,9
32951,2019-11-23,서울특별시,마포구,상암동,9
32952,2019-11-23,서울특별시,서초구,반포4동,9
32953,2019-11-23,서울특별시,종로구,종로1.2.3.4가동,9
32954,2019-11-23,서울특별시,강서구,발산제1동,8
32955,2019-11-23,서울특별시,강서구,방화제2동,8
32956,2019-11-23,서울특별시,노원구,상계1동,8
32957,2019-11-23,서울특별시,노원구,월계2동,8
32958,2019-11-23,서울특별시,동대문구,신설동,8
32959,2019-11-23,서울특별시,성북구,길음제1동,8
32960,2019-11-23,서울특별시,양천구,신정6동,8
32961,2019-11-23,서울특별시,영등포구,영등포동,8
32962,2019-11-23,서울특별시,은평구,진관동,8
32963,2019-11-23,서울특별시,중랑구,망우본동,8
32964,2019-11-23,서울특별시,강남구,삼성1동,7
32965,2019-11-23,서울특별시,강동구,길동,7
32966,2019-11-23,서울특별시,강서구,방화제3동,7
32967,2019-11-23,서울특별시,구로구,구로제2동,7
32968,2019-11-23,서울특별시,도봉구,도봉제2동,7
32969,2019-11-23,서울특별시,도봉구,방학제3동,7
32970,2019-11-23,서울특별시,도봉구,창제1동,7
32971,2019-11-23,서울특별시,동대문구,제기제2동,7
32972,2019-11-23,서울특별시,마포구,성산제1동,7
32973,2019-11-23,서울특별시,송파구,가락본동,7
32974,2019-11-23,서울특별시,양천구,신정3동,7
32975,2019-11-23,서울특별시,강동구,강일동,6
32976,2019-11-23,서울특별시,관악구,서원동,6
32977,2019-11-23,서울특별시,광진구,능동,6
32978,2019-11-23,서울특별시,노원구,상계2동,6
32979,2019-11-23,서울특별시,도봉구,방학제1동,6
32980,2019-11-23,서울특별시,서대문구,연희동,6
32981,2019-11-23,서울특별시,서초구,양재1동,6
32982,2019-11-23,서울특별시,성동구,마장동,6
32983,2019-11-23,서울특별시,성북구,월곡제2동,6
32984,2019-11-23,서울특별시,송파구,방이2동,6
32985,2019-11-23,서울특별시,용산구,남영동,6
32986,2019-11-23,서울특별시,종로구,사직동,6
32987,2019-11-23,서울특별시,중랑구,면목본동,6
32988,2019-11-23,경기도,하남시,풍산동,5
32989,2019-11-23,서울특별시,강동구,명일제1동,5
32990,2019-11-23,서울특별시,강동구,천호제3동,5
32991,2019-11-23,서울특별시,강서구,공항동,5
32992,2019-11-23,서울특별시,구로구,구로제5동,5
32993,2019-11-23,서울특별시,구로구,오류제2동,5
32994,2019-11-23,서울특별시,노원구,공릉2동,5
32995,2019-11-23,서울특별시,도봉구,쌍문제3동,5
32996,2019-11-23,서울특별시,동대문구,이문제2동,5
32997,2019-11-23,서울특별시,동대문구,전농제3동,5
32998,2019-11-23,서울특별시,동작구,흑석동,5
32999,2019-11-23,서울특별시,서대문구,북가좌제2동,5
33000,2019-11-23,서울특별시,서대문구,북아현동,5
33001,2019-11-23,서울특별시,서초구,서초1동,5
33002,2019-11-23,서울특별시,서초구,잠원동,5
33003,2019-11-23,서울특별시,성동구,왕십리도선동,5
33004,2019-11-23,서울특별시,성북구,삼선동,5
33005,2019-11-23,서울특별시,성북구,석관동,5
33006,2019-11-23,서울특별시,송파구,오륜동,5
33007,2019-11-23,서울특별시,송파구,잠실3동,5
33008,2019-11-23,서울특별시,양천구,신정7동,5
33009,2019-11-23,서울특별시,영등포구,대림제3동,5
33010,2019-11-23,서울특별시,은평구,녹번동,5
33011,2019-11-23,서울특별시,은평구,증산동,5
33012,2019-11-23,서울특별시,종로구,교남동,5
33013,2019-11-23,서울특별시,중구,명동,5
33014,2019-11-23,서울특별시,중랑구,상봉제1동,5
33015,2019-11-23,경기도,의정부시,자금동,4
33016,2019-11-23,경기도,성남시분당구,야탑3동,4
33017,2019-11-23,경기도,고양시덕양구,고양동,4
33018,2019-11-23,서울특별시,강남구,일원1동,4
33019,2019-11-23,서울특별시,강동구,고덕제1동,4
33020,2019-11-23,서울특별시,강동구,상일동,4
33021,2019-11-23,서울특별시,강동구,성내제2동,4
33022,2019-11-23,서울특별시,강동구,암사제1동,4
33023,2019-11-23,서울특별시,강북구,번제1동,4
33024,2019-11-23,서울특별시,강북구,번제2동,4
33025,2019-11-23,서울특별시,강북구,삼각산동,4
33026,2019-11-23,서울특별시,강북구,송중동,4
33027,승차일자,시/도,시/군/구,동/읍/면,승차건수
33028,2019-11-24,서울특별시,노원구,하계1동,26
33029,2019-11-24,서울특별시,영등포구,여의동,20
33030,2019-11-24,서울특별시,노원구,중계2.3동,19
33031,2019-11-24,서울특별시,강서구,등촌제3동,17
33032,2019-11-24,서울특별시,송파구,장지동,17
33033,2019-11-24,서울특별시,은평구,역촌동,17
33034,2019-11-24,서울특별시,강남구,일원본동,15
33035,2019-11-24,서울특별시,노원구,상계6.7동,15
33036,2019-11-24,서울특별시,동대문구,휘경제2동,14
33037,2019-11-24,서울특별시,마포구,성산제2동,14
33038,2019-11-24,서울특별시,강서구,방화제2동,13
33039,2019-11-24,서울특별시,노원구,월계2동,13
33040,2019-11-24,서울특별시,서초구,양재1동,12
33041,2019-11-24,서울특별시,중구,명동,12
33042,2019-11-24,서울특별시,강남구,세곡동,11
33043,2019-11-24,서울특별시,강서구,방화제3동,11
33044,2019-11-24,서울특별시,마포구,상암동,11
33045,2019-11-24,서울특별시,강남구,역삼1동,10
33046,2019-11-24,서울특별시,강동구,천호제2동,10
33047,2019-11-24,서울특별시,강북구,번제3동,10
33048,2019-11-24,서울특별시,강북구,인수동,10
33049,2019-11-24,서울특별시,노원구,상계1동,10
33050,2019-11-24,서울특별시,노원구,상계2동,10
33051,2019-11-24,서울특별시,도봉구,창제1동,10
33052,2019-11-24,서울특별시,서대문구,신촌동,10
33053,2019-11-24,서울특별시,서대문구,연희동,10
33054,2019-11-24,서울특별시,서초구,서초3동,10
33055,2019-11-24,서울특별시,송파구,오륜동,10
33056,2019-11-24,서울특별시,용산구,서빙고동,10
33057,2019-11-24,서울특별시,용산구,한강로동,10
33058,2019-11-24,서울특별시,종로구,종로1.2.3.4가동,10
33059,2019-11-24,서울특별시,강동구,강일동,9
33060,2019-11-24,서울특별시,강서구,가양제2동,9
33061,2019-11-24,서울특별시,구로구,오류제2동,9
33062,2019-11-24,서울특별시,동대문구,신설동,9
33063,2019-11-24,서울특별시,마포구,망원제2동,9
33064,2019-11-24,서울특별시,은평구,대조동,9
33065,2019-11-24,서울특별시,종로구,평창동,9
33066,2019-11-24,서울특별시,강남구,수서동,8
33067,2019-11-24,서울특별시,강동구,길동,8
33068,2019-11-24,서울특별시,강동구,명일제1동,8
33069,2019-11-24,서울특별시,노원구,월계1동,8
33070,2019-11-24,서울특별시,마포구,성산제1동,8
33071,2019-11-24,서울특별시,양천구,신정3동,8
33072,2019-11-24,서울특별시,영등포구,신길제6동,8
33073,2019-11-24,서울특별시,강동구,고덕제1동,7
33074,2019-11-24,서울특별시,강서구,발산제1동,7
33075,2019-11-24,서울특별시,강서구,화곡제1동,7
33076,2019-11-24,서울특별시,광진구,자양제3동,7
33077,2019-11-24,서울특별시,구로구,구로제3동,7
33078,2019-11-24,서울특별시,구로구,수궁동,7
33079,2019-11-24,서울특별시,노원구,월계3동,7
33080,2019-11-24,서울특별시,노원구,중계4동,7
33081,2019-11-24,서울특별시,마포구,서교동,7
33082,2019-11-24,서울특별시,은평구,응암제3동,7
33083,2019-11-24,서울특별시,종로구,사직동,7
33084,2019-11-24,서울특별시,중랑구,신내1동,7
33085,2019-11-24,경기도,의정부시,자금동,6
33086,2019-11-24,서울특별시,강서구,가양제1동,6
33087,2019-11-24,서울특별시,강서구,화곡제6동,6
33088,2019-11-24,서울특별시,금천구,독산제4동,6
33089,2019-11-24,서울특별시,금천구,시흥제2동,6
33090,2019-11-24,서울특별시,노원구,공릉1.3동,6
33091,2019-11-24,서울특별시,노원구,중계1동,6
33092,2019-11-24,서울특별시,도봉구,방학제1동,6
33093,2019-11-24,서울특별시,도봉구,방학제3동,6
33094,2019-11-24,서울특별시,도봉구,창제4동,6
33095,2019-11-24,서울특별시,성동구,성수1가제2동,6
33096,2019-11-24,서울특별시,송파구,가락본동,6
33097,2019-11-24,서울특별시,송파구,방이2동,6
33098,2019-11-24,서울특별시,양천구,목1동,6
33099,2019-11-24,서울특별시,양천구,신정7동,6
33100,2019-11-24,서울특별시,영등포구,대림제3동,6
33101,2019-11-24,서울특별시,종로구,이화동,6
33102,2019-11-24,서울특별시,중랑구,묵제1동,6
33103,2019-11-24,서울특별시,중랑구,상봉제2동,6
33104,2019-11-24,서울특별시,강남구,일원1동,5
33105,2019-11-24,서울특별시,강남구,신사동,5
33106,2019-11-24,경기도,하남시,풍산동,5
33107,2019-11-24,경기도,남양주시,별내면,5
33108,2019-11-24,서울특별시,관악구,서원동,5
33109,2019-11-24,서울특별시,관악구,성현동,5
33110,2019-11-24,서울특별시,관악구,은천동,5
33111,2019-11-24,서울특별시,노원구,상계3.4동,5
33112,2019-11-24,서울특별시,노원구,하계2동,5
33113,2019-11-24,서울특별시,동대문구,전농제2동,5
33114,2019-11-24,서울특별시,동작구,상도제1동,5
33115,2019-11-24,서울특별시,서대문구,북가좌제2동,5
33116,2019-11-24,서울특별시,서대문구,충현동,5
33117,2019-11-24,서울특별시,서대문구,홍제제2동,5
33118,2019-11-24,서울특별시,서초구,서초4동,5
33119,2019-11-24,서울특별시,성동구,왕십리도선동,5
33120,2019-11-24,서울특별시,성동구,왕십리제2동,5
33121,2019-11-24,서울특별시,성북구,길음제2동,5
33122,2019-11-24,서울특별시,성북구,종암동,5
33123,2019-11-24,서울특별시,양천구,목4동,5
33124,2019-11-24,서울특별시,양천구,신월1동,5
33125,2019-11-24,서울특별시,용산구,남영동,5
33126,2019-11-24,서울특별시,은평구,구산동,5
33127,2019-11-24,서울특별시,은평구,진관동,5
33128,승차일자,시/도,시/군/구,동/읍/면,승차건수
33129,2019-11-25,서울특별시,노원구,상계6.7동,81
33130,2019-11-25,서울특별시,노원구,하계1동,81
33131,2019-11-25,서울특별시,서대문구,신촌동,68
33132,2019-11-25,서울특별시,은평구,역촌동,67
33133,2019-11-25,서울특별시,마포구,성산제2동,53
33134,2019-11-25,서울특별시,서대문구,연희동,53
33135,2019-11-25,서울특별시,종로구,이화동,49
33136,2019-11-25,서울특별시,강북구,인수동,46
33137,2019-11-25,서울특별시,도봉구,도봉제2동,42
33138,2019-11-25,서울특별시,영등포구,영등포동,42
33139,2019-11-25,서울특별시,중랑구,신내1동,42
33140,2019-11-25,서울특별시,강서구,방화제1동,39
33141,2019-11-25,서울특별시,마포구,상암동,39
33142,2019-11-25,서울특별시,영등포구,여의동,36
33143,2019-11-25,서울특별시,은평구,진관동,36
33144,2019-11-25,서울특별시,양천구,신정3동,35
33145,2019-11-25,서울특별시,광진구,구의제2동,34
33146,2019-11-25,서울특별시,노원구,중계2.3동,32
33147,2019-11-25,서울특별시,동작구,신대방제2동,32
33148,2019-11-25,서울특별시,강서구,등촌제3동,31
33149,2019-11-25,서울특별시,관악구,보라매동,29
33150,2019-11-25,서울특별시,은평구,구산동,29
33151,2019-11-25,서울특별시,강동구,둔촌제2동,27
