DATE,SI_NM,GU_NM,EMD_NM,TAXI_CNT
2019-01-06,서울특별시,성북구,성북동,6
2019-01-06,서울특별시,양천구,목1동,6
2019-01-06,서울특별시,종로구,숭인제2동,6
2019-01-06,서울특별시,종로구,이화동,6
2019-01-06,서울특별시,중구,광희동,6
2019-01-06,서울특별시,중랑구,묵제1동,6
2019-01-06,서울특별시,강남구,신사동,5
2019-01-06,서울특별시,강남구,일원1동,5
2019-01-06,서울특별시,강남구,역삼1동,5
2019-01-06,서울특별시,강북구,수유제3동,5
2019-01-06,서울특별시,강서구,가양제3동,5
2019-01-06,서울특별시,강서구,방화제1동,5
2019-01-06,서울특별시,강서구,염창동,5
2019-01-06,서울특별시,강서구,화곡제1동,5
2019-01-06,서울특별시,관악구,행운동,5
2019-01-06,서울특별시,광진구,화양동,5
2019-01-06,서울특별시,금천구,독산제1동,5
2019-01-06,서울특별시,노원구,공릉2동,5
2019-01-06,서울특별시,노원구,중계1동,5
2019-01-06,서울특별시,노원구,하계2동,5
2019-01-06,서울특별시,도봉구,창제4동,5
2019-01-06,서울특별시,마포구,공덕동,5
2019-01-06,서울특별시,서대문구,홍은제2동,5
2019-01-06,서울특별시,송파구,오금동,5
2019-01-06,서울특별시,송파구,잠실본동,5
2019-01-06,서울특별시,양천구,신정7동,5
2019-01-06,서울특별시,은평구,신사제1동,5
2019-01-07,서울특별시,노원구,상계6.7동,109
2019-01-07,서울특별시,노원구,하계1동,85
2019-01-07,서울특별시,서대문구,신촌동,82
2019-01-07,서울특별시,은평구,역촌동,61
2019-01-07,서울특별시,마포구,성산제2동,54
2019-01-07,서울특별시,동작구,신대방제2동,42
2019-01-07,서울특별시,종로구,이화동,42
2019-01-07,서울특별시,강서구,방화제1동,41
2019-01-07,서울특별시,중랑구,신내1동,41
2019-01-07,서울특별시,강북구,인수동,40
2019-01-07,서울특별시,광진구,구의제2동,40
2019-01-07,서울특별시,영등포구,영등포동,39
2019-01-07,서울특별시,도봉구,도봉제2동,35
2019-01-07,서울특별시,송파구,풍납2동,35
2019-01-07,서울특별시,마포구,상암동,34
2019-01-07,서울특별시,강서구,등촌제3동,33
2019-01-07,서울특별시,서대문구,연희동,32
2019-01-07,서울특별시,은평구,구산동,32
2019-01-07,서울특별시,관악구,보라매동,30
2019-01-07,서울특별시,강동구,고덕제1동,29
2019-01-07,서울특별시,노원구,중계2.3동,28
2019-01-07,서울특별시,양천구,신정3동,27
2019-01-07,서울특별시,양천구,신정6동,26
2019-01-07,서울특별시,강동구,둔촌제2동,25
2019-01-07,서울특별시,노원구,월계2동,24
2019-01-07,서울특별시,동대문구,휘경제2동,24
2019-01-07,서울특별시,서초구,서초1동,24
2019-01-07,서울특별시,성동구,마장동,24
2019-01-07,서울특별시,강남구,세곡동,23
2019-01-07,서울특별시,강동구,천호제2동,22
2019-01-07,서울특별시,강북구,번제3동,22
2019-01-07,서울특별시,성북구,길음제1동,22
2019-01-07,서울특별시,강서구,가양제2동,21
2019-01-07,서울특별시,종로구,종로1.2.3.4가동,21
2019-01-07,서울특별시,강동구,상일동,20
2019-01-07,서울특별시,구로구,구로제5동,20
2019-01-07,서울특별시,노원구,상계2동,20
2019-01-07,서울특별시,성동구,왕십리도선동,20
2019-01-07,서울특별시,강서구,가양제1동,19
2019-01-07,서울특별시,노원구,상계1동,19
2019-01-07,서울특별시,마포구,대흥동,19
2019-01-07,서울특별시,송파구,오금동,19
2019-01-07,서울특별시,영등포구,여의동,19
2019-01-07,서울특별시,중랑구,묵제1동,19
2019-01-07,서울특별시,노원구,월계3동,18
2019-01-07,서울특별시,동작구,대방동,18
2019-01-07,서울특별시,마포구,성산제1동,18
2019-01-07,서울특별시,중랑구,면목제3.8동,18
2019-01-07,서울특별시,광진구,화양동,17
2019-01-07,서울특별시,구로구,구로제2동,17
2019-01-07,서울특별시,성북구,종암동,17
2019-01-07,서울특별시,강동구,길동,16
2019-01-07,서울특별시,강북구,번제2동,16
2019-01-07,서울특별시,동작구,흑석동,16
2019-01-07,서울특별시,서대문구,홍은제2동,16
2019-01-07,서울특별시,양천구,목5동,16
2019-01-07,서울특별시,중랑구,상봉제1동,16
2019-01-07,서울특별시,강남구,수서동,15
2019-01-07,서울특별시,강남구,일원1동,15
2019-01-07,서울특별시,강북구,수유제2동,15
2019-01-07,서울특별시,강서구,방화제3동,15
2019-01-07,서울특별시,도봉구,창제1동,15
2019-01-07,서울특별시,서초구,반포4동,15
2019-01-07,서울특별시,성북구,삼선동,15
2019-01-07,서울특별시,종로구,청운효자동,15
2019-01-07,서울특별시,중구,회현동,15
2019-01-07,서울특별시,강남구,도곡1동,14
2019-01-07,서울특별시,강동구,강일동,14
2019-01-07,서울특별시,강북구,송중동,14
2019-01-07,서울특별시,광진구,구의제3동,14
2019-01-07,서울특별시,동대문구,신설동,14
2019-01-07,서울특별시,마포구,서교동,14
2019-01-07,서울특별시,서초구,양재1동,14
2019-01-07,서울특별시,성북구,안암동,14
2019-01-07,서울특별시,강서구,우장산동,13
2019-01-07,서울특별시,구로구,구로제3동,13
2019-01-07,서울특별시,노원구,공릉1.3동,13
2019-01-07,서울특별시,도봉구,방학제1동,13
2019-01-07,서울특별시,마포구,망원제1동,13
2019-01-07,서울특별시,송파구,장지동,13
2019-01-07,서울특별시,용산구,효창동,13
2019-01-07,서울특별시,은평구,응암제3동,13
2019-01-07,서울특별시,강남구,삼성1동,12
2019-01-07,서울특별시,강남구,일원본동,12
2019-01-07,서울특별시,구로구,오류제2동,12
2019-01-07,서울특별시,노원구,공릉2동,12
2019-01-07,서울특별시,도봉구,쌍문제3동,12
2019-01-07,서울특별시,동대문구,답십리제3동,12
2019-01-07,서울특별시,동대문구,전농제2동,12
2019-01-07,서울특별시,성북구,월곡제2동,12
2019-01-07,서울특별시,영등포구,대림제3동,12
2019-01-07,서울특별시,은평구,응암제1동,12
2019-01-07,서울특별시,강북구,번제1동,11
2019-01-07,서울특별시,강북구,삼각산동,11
2019-01-07,서울특별시,강서구,가양제3동,11
2019-01-07,서울특별시,강서구,화곡제6동,11
2019-01-07,서울특별시,노원구,상계3.4동,11
2019-01-07,서울특별시,동대문구,이문제3동,11
2019-01-07,서울특별시,동대문구,장안제3동,11
2019-01-07,서울특별시,서대문구,북아현동,11
2019-01-08,서울특별시,노원구,상계6.7동,85
2019-01-08,서울특별시,노원구,하계1동,81
2019-01-08,서울특별시,서대문구,신촌동,81
2019-01-08,서울특별시,은평구,역촌동,73
2019-01-08,서울특별시,강북구,인수동,53
2019-01-08,서울특별시,마포구,상암동,46
2019-01-08,서울특별시,동작구,신대방제2동,45
2019-01-08,서울특별시,마포구,성산제2동,45
2019-01-08,서울특별시,영등포구,영등포동,44
2019-01-08,서울특별시,종로구,이화동,39
2019-01-08,서울특별시,광진구,구의제2동,38
2019-01-08,서울특별시,양천구,신정3동,38
2019-01-08,서울특별시,중랑구,신내1동,38
2019-01-08,서울특별시,양천구,신정6동,35
2019-01-08,서울특별시,도봉구,도봉제2동,34
2019-01-08,서울특별시,강서구,방화제1동,32
2019-01-08,서울특별시,강서구,등촌제3동,31
2019-01-08,서울특별시,송파구,풍납2동,29
2019-01-08,서울특별시,영등포구,대림제3동,29
2019-01-08,서울특별시,서대문구,연희동,26
2019-01-08,서울특별시,강동구,고덕제1동,25
2019-01-08,서울특별시,강서구,가양제2동,25
2019-01-08,서울특별시,노원구,상계2동,25
2019-01-08,서울특별시,노원구,중계2.3동,25
2019-01-08,서울특별시,영등포구,여의동,25
2019-01-08,서울특별시,은평구,구산동,25
2019-01-08,서울특별시,노원구,상계1동,24
2019-01-08,서울특별시,동대문구,휘경제2동,24
2019-01-08,서울특별시,강북구,번제2동,22
2019-01-08,서울특별시,성북구,길음제1동,22
2019-01-08,서울특별시,강동구,둔촌제2동,21
2019-01-08,서울특별시,관악구,보라매동,21
2019-01-08,서울특별시,노원구,공릉1.3동,21
2019-01-08,서울특별시,마포구,대흥동,21
2019-01-08,서울특별시,강남구,도곡1동,20
2019-01-08,서울특별시,강북구,번제3동,20
2019-01-08,서울특별시,종로구,청운효자동,20
2019-01-08,서울특별시,서대문구,홍은제2동,19
2019-01-08,서울특별시,송파구,장지동,19
2019-01-08,서울특별시,종로구,종로1.2.3.4가동,19
2019-01-08,서울특별시,강남구,세곡동,18
2019-01-08,서울특별시,강남구,수서동,18
2019-01-08,서울특별시,강동구,길동,18
2019-01-08,서울특별시,구로구,오류제2동,18
2019-01-08,서울특별시,노원구,중계4동,18
2019-01-08,서울특별시,강동구,상일동,17
2019-01-08,서울특별시,강서구,가양제1동,16
2019-01-08,서울특별시,노원구,중계1동,16
2019-01-08,서울특별시,서대문구,북아현동,16
2019-01-08,서울특별시,성북구,삼선동,16
2019-01-08,서울특별시,양천구,목5동,16
2019-01-08,서울특별시,은평구,응암제2동,16
2019-01-08,서울특별시,강동구,강일동,15
2019-01-08,서울특별시,강북구,수유제2동,15
2019-01-08,서울특별시,구로구,구로제5동,15
2019-01-08,서울특별시,노원구,월계2동,15
2019-01-08,서울특별시,서초구,내곡동,15
2019-01-08,서울특별시,성동구,사근동,15
2019-01-08,서울특별시,성동구,왕십리도선동,15
2019-01-08,서울특별시,성북구,안암동,15
2019-01-08,서울특별시,양천구,신정4동,15
2019-01-08,서울특별시,은평구,진관동,15
2019-01-08,서울특별시,중랑구,묵제1동,15
2019-01-08,서울특별시,강동구,천호제2동,14
2019-01-08,서울특별시,광진구,화양동,14
2019-01-08,서울특별시,구로구,구로제2동,14
2019-01-08,서울특별시,노원구,월계3동,14
2019-01-08,서울특별시,도봉구,방학제1동,14
2019-01-08,서울특별시,도봉구,쌍문제3동,14
2019-01-08,서울특별시,마포구,성산제1동,14
2019-01-08,서울특별시,서초구,서초1동,14
2019-01-08,서울특별시,중랑구,신내2동,14
2019-01-08,서울특별시,강서구,방화제2동,13
2019-01-08,서울특별시,동작구,흑석동,13
2019-01-08,서울특별시,송파구,가락본동,13
2019-01-08,서울특별시,중랑구,망우본동,13
2019-01-08,서울특별시,중랑구,면목제3.8동,13
2019-01-08,서울특별시,강북구,삼각산동,12
2019-01-08,서울특별시,광진구,구의제3동,12
2019-01-08,서울특별시,구로구,구로제3동,12
2019-01-08,서울특별시,동대문구,장안제1동,12
2019-01-08,서울특별시,동대문구,전농제2동,12
2019-01-08,서울특별시,마포구,망원제1동,12
2019-01-08,서울특별시,마포구,서교동,12
2019-01-08,서울특별시,성북구,월곡제2동,12
2019-01-08,서울특별시,성북구,정릉제2동,12
2019-01-08,서울특별시,성북구,종암동,12
2019-01-08,서울특별시,중랑구,상봉제1동,12
2019-01-08,서울특별시,강북구,송중동,11
2019-01-08,서울특별시,강서구,방화제3동,11
2019-01-08,서울특별시,강서구,우장산동,11
2019-01-08,서울특별시,강서구,화곡제1동,11
2019-01-08,서울특별시,노원구,상계3.4동,11
2019-01-08,서울특별시,노원구,월계1동,11
2019-01-08,서울특별시,동대문구,신설동,11
2019-01-08,서울특별시,동대문구,회기동,11
2019-01-08,서울특별시,서초구,양재1동,11
2019-01-08,서울특별시,성북구,장위제1동,11
2019-01-08,서울특별시,송파구,오금동,11
2019-01-08,서울특별시,중구,명동,11
2019-01-09,서울특별시,노원구,상계6.7동,87
2019-01-09,서울특별시,노원구,하계1동,74
2019-01-09,서울특별시,서대문구,신촌동,74
2019-01-09,서울특별시,은평구,역촌동,61
2019-01-09,서울특별시,강북구,인수동,55
2019-01-09,서울특별시,동작구,신대방제2동,48
2019-01-09,서울특별시,강서구,방화제1동,46
2019-01-09,서울특별시,마포구,성산제2동,46
2019-01-09,서울특별시,영등포구,영등포동,44
2019-01-09,서울특별시,중랑구,신내1동,41
2019-01-09,서울특별시,송파구,풍납2동,37
2019-01-09,서울특별시,광진구,구의제2동,36
2019-01-09,서울특별시,도봉구,도봉제2동,35
2019-01-09,서울특별시,종로구,이화동,35
2019-01-09,서울특별시,마포구,상암동,33
2019-01-09,서울특별시,강동구,고덕제1동,32
2019-01-09,서울특별시,강서구,가양제2동,31
2019-01-09,서울특별시,관악구,보라매동,31
2019-01-09,서울특별시,양천구,신정6동,31
2019-01-09,서울특별시,강서구,등촌제3동,29
2019-01-09,서울특별시,양천구,신정3동,28
2019-01-09,서울특별시,영등포구,여의동,27
2019-01-09,서울특별시,노원구,중계2.3동,25
2019-01-09,서울특별시,은평구,구산동,25
2019-01-09,서울특별시,서대문구,연희동,23
2019-01-09,서울특별시,노원구,상계2동,22
2019-01-09,서울특별시,노원구,월계3동,22
2019-01-09,서울특별시,송파구,장지동,22
2019-01-09,서울특별시,서초구,서초1동,21
2019-01-09,서울특별시,성북구,길음제1동,21
2019-01-09,서울특별시,강동구,둔촌제2동,20
2019-01-09,서울특별시,강동구,상일동,20
2019-01-09,서울특별시,동대문구,휘경제2동,20
2019-01-09,서울특별시,강북구,번제2동,19
2019-01-09,서울특별시,강북구,번제3동,19
2019-01-09,서울특별시,강서구,가양제1동,19
2019-01-09,서울특별시,노원구,상계1동,19
2019-01-09,서울특별시,강남구,수서동,18
2019-01-09,서울특별시,노원구,월계2동,18
2019-01-09,서울특별시,도봉구,방학제1동,18
2019-01-09,서울특별시,강남구,역삼1동,17
2019-01-09,서울특별시,마포구,대흥동,17
2019-01-09,서울특별시,중랑구,상봉제1동,17
2019-01-09,서울특별시,강남구,도곡1동,16
2019-01-09,서울특별시,강남구,세곡동,16
2019-01-09,서울특별시,동대문구,전농제2동,16
2019-01-09,서울특별시,성북구,종암동,16
2019-01-09,서울특별시,송파구,오금동,16
2019-01-09,서울특별시,양천구,목5동,16
2019-01-09,서울특별시,영등포구,대림제3동,16
2019-01-09,서울특별시,중랑구,면목제3.8동,16
2019-01-09,서울특별시,강동구,길동,15
2019-01-09,서울특별시,강동구,천호제2동,15
2019-01-09,서울특별시,노원구,중계1동,15
2019-01-09,서울특별시,마포구,망원제1동,15
2019-01-09,서울특별시,양천구,신정4동,15
2019-01-09,서울특별시,종로구,청운효자동,15
2019-01-09,서울특별시,강북구,송중동,14
2019-01-09,서울특별시,광진구,화양동,14
2019-01-09,서울특별시,구로구,구로제5동,14
2019-01-09,서울특별시,노원구,공릉1.3동,14
2019-01-09,서울특별시,노원구,중계4동,14
2019-01-09,서울특별시,성동구,마장동,14
2019-01-09,서울특별시,성동구,왕십리도선동,14
2019-01-09,서울특별시,종로구,종로1.2.3.4가동,14
2019-01-09,서울특별시,강동구,강일동,13
2019-01-09,서울특별시,구로구,오류제2동,13
2019-01-09,서울특별시,노원구,공릉2동,13
2019-01-09,서울특별시,서초구,양재1동,13
2019-01-09,서울특별시,강서구,우장산동,12
2019-01-09,서울특별시,금천구,독산제1동,12
2019-01-09,서울특별시,노원구,상계3.4동,12
2019-01-09,서울특별시,노원구,월계1동,12
2019-01-09,서울특별시,도봉구,쌍문제3동,12
2019-01-09,서울특별시,마포구,성산제1동,12
